2019/11/1;Sagittarius
2019/11/2;Sagittarius
2019/11/3;Sagittarius
2019/11/4;Capricornus
2019/11/5;Capricornus
2019/11/6;Aquarius
2019/11/7;Aquarius
2019/11/8;Aquarius
2019/11/9;Cetus
2019/11/10;Cetus
2019/11/11;Pisces
2019/11/12;Aries
2019/11/13;Taurus
2019/11/14;Taurus
2019/11/15;Taurus
2019/11/16;Gemini
2019/11/17;Gemini
2019/11/18;Cancer
2019/11/19;Cancer
2019/11/20;Leo
2019/11/21;Leo
2019/11/22;Virgo
2019/11/23;Virgo
2019/11/24;Virgo
2019/11/25;Libra
2019/11/26;Libra
2019/11/27;Ophiuchus
2019/11/28;Ophiuchus
2019/11/29;Sagittarius
2019/11/30;Sagittarius
2019/12/1;Capricornus
2019/12/2;Capricornus
2019/12/3;Aquarius
2019/12/4;Aquarius
2019/12/5;Aquarius
2019/12/6;Pisces
2019/12/7;Cetus
2019/12/8;Pisces
2019/12/9;Cetus
2019/12/10;Aries
2019/12/11;Taurus
2019/12/12;Taurus
2019/12/13;Gemini
2019/12/14;Gemini
2019/12/15;Cancer
2019/12/16;Cancer
2019/12/17;Leo
2019/12/18;Leo
2019/12/19;Virgo
2019/12/20;Virgo
2019/12/21;Virgo
2019/12/22;Libra
2019/12/23;Libra
2019/12/24;Scorpius
2019/12/25;Ophiuchus
2019/12/26;Sagittarius
2019/12/27;Sagittarius
2019/12/28;Sagittarius
2019/12/29;Capricornus
2019/12/30;Capricornus
2019/12/31;Aquarius
2020/1/1;Aquarius
